,holiday,workingday,temp,atemp,humidity,windspeed,count,hour,day,month,year,season_1,season_2,season_3,season_4,weather_1,weather_2,weather_3,weather_4
5271,0,1,14.76,17.425,40,12.998,398,17,1,12,0,0,0,0,1,1,0,0,0
5272,0,1,13.94,15.91,42,15.0013,382,18,1,12,0,0,0,0,1,1,0,0,0
5273,0,1,13.12,15.91,49,11.0014,267,19,1,12,0,0,0,0,1,1,0,0,0
5274,0,1,13.12,15.91,49,11.0014,161,20,1,12,0,0,0,0,1,1,0,0,0
5275,0,1,12.3,15.15,52,11.0014,139,21,1,12,0,0,0,0,1,1,0,0,0
5276,0,1,12.3,15.15,52,11.0014,107,22,1,12,0,0,0,0,1,1,0,0,0
5277,0,1,10.66,15.15,70,0.0,59,23,1,12,0,0,0,0,1,1,0,0,0
5278,0,1,10.66,15.15,75,0.0,22,0,2,12,0,0,0,0,1,1,0,0,0
5279,0,1,10.66,15.15,75,0.0,8,1,2,12,0,0,0,0,1,1,0,0,0
5280,0,1,10.66,15.15,75,0.0,2,2,2,12,0,0,0,0,1,1,0,0,0
5281,0,1,11.48,15.91,65,0.0,3,3,2,12,0,0,0,0,1,1,0,0,0
5282,0,1,10.66,15.15,75,0.0,4,4,2,12,0,0,0,0,1,1,0,0,0
5283,0,1,10.66,15.15,81,0.0,26,5,2,12,0,0,0,0,1,0,1,0,0
5284,0,1,10.66,15.15,87,0.0,87,6,2,12,0,0,0,0,1,0,1,0,0
5285,0,1,11.48,15.91,75,0.0,247,7,2,12,0,0,0,0,1,1,0,0,0
5286,0,1,10.66,15.15,87,0.0,467,8,2,12,0,0,0,0,1,0,1,0,0
5287,0,1,12.3,16.665,61,0.0,239,9,2,12,0,0,0,0,1,0,1,0,0
5288,0,1,13.12,17.425,57,0.0,142,10,2,12,0,0,0,0,1,0,1,0,0
5289,0,1,13.94,18.18,55,0.0,115,11,2,12,0,0,0,0,1,0,1,0,0
5290,0,1,14.76,18.18,57,6.0032,144,12,2,12,0,0,0,0,1,0,1,0,0
5291,0,1,14.76,18.18,57,7.0015,133,13,2,12,0,0,0,0,1,0,1,0,0
5292,0,1,15.58,19.695,54,6.0032,151,14,2,12,0,0,0,0,1,0,1,0,0
5293,0,1,15.58,19.695,54,7.0015,167,15,2,12,0,0,0,0,1,0,1,0,0
5294,0,1,15.58,19.695,54,7.0015,245,16,2,12,0,0,0,0,1,0,1,0,0
5295,0,1,14.76,18.18,57,7.0015,396,17,2,12,0,0,0,0,1,0,1,0,0
5296,0,1,14.76,17.425,62,11.0014,390,18,2,12,0,0,0,0,1,0,1,0,0
5297,0,1,14.76,18.18,62,7.0015,268,19,2,12,0,0,0,0,1,0,1,0,0
5298,0,1,13.94,17.425,66,7.0015,175,20,2,12,0,0,0,0,1,0,1,0,0
5299,0,1,13.94,16.665,66,11.0014,154,21,2,12,0,0,0,0,1,0,1,0,0
5300,0,1,13.94,16.665,66,11.0014,104,22,2,12,0,0,0,0,1,1,0,0,0
5301,0,1,13.12,15.91,70,11.0014,51,23,2,12,0,0,0,0,1,1,0,0,0
5302,0,1,13.12,15.91,70,11.0014,50,0,3,12,0,0,0,0,1,1,0,0,0
5303,0,1,13.12,15.91,70,11.0014,20,1,3,12,0,0,0,0,1,0,1,0,0
5304,0,1,13.12,16.665,70,8.9981,7,2,3,12,0,0,0,0,1,0,1,0,0
5305,0,1,13.12,16.665,70,8.9981,3,3,3,12,0,0,0,0,1,0,1,0,0
5306,0,1,13.12,15.15,70,15.0013,6,4,3,12,0,0,0,0,1,0,1,0,0
5307,0,1,13.12,15.15,70,19.0012,24,5,3,12,0,0,0,0,1,0,1,0,0
5308,0,1,13.12,15.91,66,12.998,92,6,3,12,0,0,0,0,1,1,0,0,0
5309,0,1,13.12,15.91,70,12.998,258,7,3,12,0,0,0,0,1,1,0,0,0
5310,0,1,13.94,15.91,66,15.0013,457,8,3,12,0,0,0,0,1,0,1,0,0
5311,0,1,14.76,16.665,62,19.0012,280,9,3,12,0,0,0,0,1,0,1,0,0
5312,0,1,16.4,20.455,58,19.9995,109,10,3,12,0,0,0,0,1,0,1,0,0
5313,0,1,16.4,20.455,62,27.9993,135,11,3,12,0,0,0,0,1,0,1,0,0
5314,0,1,18.86,22.725,59,32.9975,157,12,3,12,0,0,0,0,1,0,1,0,0
5315,0,1,20.5,24.24,55,23.9994,164,13,3,12,0,0,0,0,1,0,1,0,0
5316,0,1,21.32,25.0,52,22.0028,132,14,3,12,0,0,0,0,1,0,1,0,0
5317,0,1,21.32,25.0,55,15.0013,82,15,3,12,0,0,0,0,1,0,0,1,0
5318,0,1,18.86,22.725,72,11.0014,131,16,3,12,0,0,0,0,1,0,0,1,0
5319,0,1,21.32,25.0,59,19.0012,324,17,3,12,0,0,0,0,1,0,1,0,0
5320,0,1,21.32,25.0,59,19.9995,377,18,3,12,0,0,0,0,1,0,1,0,0
5321,0,1,21.32,25.0,59,19.0012,287,19,3,12,0,0,0,0,1,0,1,0,0
5322,0,1,21.32,25.0,59,22.0028,221,20,3,12,0,0,0,0,1,1,0,0,0
5323,0,1,20.5,24.24,63,19.9995,155,21,3,12,0,0,0,0,1,1,0,0,0
5324,0,1,21.32,25.0,63,22.0028,124,22,3,12,0,0,0,0,1,1,0,0,0
5325,0,1,21.32,25.0,63,22.0028,114,23,3,12,0,0,0,0,1,1,0,0,0
5326,0,1,20.5,24.24,72,22.0028,72,0,4,12,0,0,0,0,1,1,0,0,0
5327,0,1,20.5,24.24,72,15.0013,31,1,4,12,0,0,0,0,1,1,0,0,0
5328,0,1,19.68,23.485,77,7.0015,23,2,4,12,0,0,0,0,1,1,0,0,0
5329,0,1,18.86,22.725,82,8.9981,5,3,4,12,0,0,0,0,1,1,0,0,0
5330,0,1,20.5,24.24,59,12.998,5,4,4,12,0,0,0,0,1,0,1,0,0
5331,0,1,19.68,23.485,44,26.0027,26,5,4,12,0,0,0,0,1,1,0,0,0
5332,0,1,18.04,21.97,33,19.9995,82,6,4,12,0,0,0,0,1,0,1,0,0
5333,0,1,15.58,19.695,46,19.9995,231,7,4,12,0,0,0,0,1,0,1,0,0
5334,0,1,14.76,16.665,46,27.9993,459,8,4,12,0,0,0,0,1,1,0,0,0
5335,0,1,14.76,16.665,46,26.0027,243,9,4,12,0,0,0,0,1,1,0,0,0
5336,0,1,13.94,15.15,46,19.9995,132,10,4,12,0,0,0,0,1,1,0,0,0
5337,0,1,13.94,15.15,42,19.9995,144,11,4,12,0,0,0,0,1,0,1,0,0
5338,0,1,13.94,15.15,42,23.9994,173,12,4,12,0,0,0,0,1,0,1,0,0
5339,0,1,13.94,15.15,39,23.9994,137,13,4,12,0,0,0,0,1,0,1,0,0
5340,0,1,13.94,15.91,42,15.0013,128,14,4,12,0,0,0,0,1,0,1,0,0
5341,0,1,13.12,15.15,45,19.9995,153,15,4,12,0,0,0,0,1,0,1,0,0
5342,0,1,13.12,15.15,45,15.0013,224,16,4,12,0,0,0,0,1,0,1,0,0
5343,0,1,13.12,15.15,45,19.0012,365,17,4,12,0,0,0,0,1,0,1,0,0
5344,0,1,13.12,15.15,45,16.9979,295,18,4,12,0,0,0,0,1,0,1,0,0
5345,0,1,13.12,15.15,45,15.0013,214,19,4,12,0,0,0,0,1,0,1,0,0
5346,0,1,13.12,15.91,45,12.998,152,20,4,12,0,0,0,0,1,0,1,0,0
5347,0,1,13.12,15.91,45,11.0014,102,21,4,12,0,0,0,0,1,0,1,0,0
5348,0,1,12.3,15.15,49,11.0014,106,22,4,12,0,0,0,0,1,0,1,0,0
5349,0,1,12.3,15.15,49,8.9981,75,23,4,12,0,0,0,0,1,0,1,0,0
5350,0,0,12.3,14.395,49,19.0012,62,0,5,12,0,0,0,0,1,1,0,0,0
5351,0,0,12.3,14.395,52,16.9979,43,1,5,12,0,0,0,0,1,0,1,0,0
5352,0,0,11.48,13.635,56,15.0013,58,2,5,12,0,0,0,0,1,0,1,0,0
5353,0,0,10.66,12.88,60,12.998,26,3,5,12,0,0,0,0,1,1,0,0,0
5354,0,0,9.84,12.12,65,11.0014,9,4,5,12,0,0,0,0,1,1,0,0,0
5355,0,0,10.66,12.88,60,12.998,9,5,5,12,0,0,0,0,1,0,1,0,0
5356,0,0,10.66,12.12,56,19.0012,17,6,5,12,0,0,0,0,1,0,1,0,0
5357,0,0,10.66,12.88,56,15.0013,20,7,5,12,0,0,0,0,1,0,1,0,0
5358,0,0,10.66,12.88,56,15.0013,59,8,5,12,0,0,0,0,1,0,1,0,0
5359,0,0,10.66,12.12,56,16.9979,100,9,5,12,0,0,0,0,1,0,1,0,0
5360,0,0,10.66,12.12,52,19.0012,181,10,5,12,0,0,0,0,1,0,1,0,0
5361,0,0,11.48,12.88,45,22.0028,209,11,5,12,0,0,0,0,1,0,1,0,0
5362,0,0,11.48,12.88,45,19.0012,244,12,5,12,0,0,0,0,1,0,1,0,0
5363,0,0,11.48,13.635,48,16.9979,236,13,5,12,0,0,0,0,1,0,1,0,0
5364,0,0,11.48,12.88,45,23.9994,237,14,5,12,0,0,0,0,1,1,0,0,0
5365,0,0,11.48,12.88,45,19.0012,228,15,5,12,0,0,0,0,1,1,0,0,0
5366,0,0,11.48,13.635,45,15.0013,222,16,5,12,0,0,0,0,1,1,0,0,0
5367,0,0,10.66,12.88,48,15.0013,165,17,5,12,0,0,0,0,1,1,0,0,0
5368,0,0,10.66,11.365,48,26.0027,157,18,5,12,0,0,0,0,1,1,0,0,0
5369,0,0,9.84,10.605,65,22.0028,106,19,5,12,0,0,0,0,1,0,0,1,0
5370,0,0,9.02,10.605,69,16.9979,106,20,5,12,0,0,0,0,1,1,0,0,0
5371,0,0,8.2,10.605,75,11.0014,96,21,5,12,0,0,0,0,1,1,0,0,0
5372,0,0,8.2,10.605,75,11.0014,80,22,5,12,0,0,0,0,1,1,0,0,0
5373,0,0,8.2,11.365,75,0.0,69,23,5,12,0,0,0,0,1,1,0,0,0
5374,0,0,8.2,10.605,75,8.9981,71,0,6,12,0,0,0,0,1,1,0,0,0
5375,0,0,8.2,11.365,69,7.0015,46,1,6,12,0,0,0,0,1,1,0,0,0
5376,0,0,9.02,12.12,55,7.0015,41,2,6,12,0,0,0,0,1,1,0,0,0
5377,0,0,9.02,10.605,55,15.0013,18,3,6,12,0,0,0,0,1,1,0,0,0
5378,0,0,9.02,10.605,55,15.0013,1,4,6,12,0,0,0,0,1,1,0,0,0
5379,0,0,8.2,11.365,59,7.0015,5,5,6,12,0,0,0,0,1,1,0,0,0
5380,0,0,8.2,10.605,59,8.9981,3,6,6,12,0,0,0,0,1,1,0,0,0
5381,0,0,8.2,10.605,59,11.0014,12,7,6,12,0,0,0,0,1,1,0,0,0
5382,0,0,8.2,12.88,69,0.0,32,8,6,12,0,0,0,0,1,1,0,0,0
5383,0,0,9.02,11.365,64,11.0014,81,9,6,12,0,0,0,0,1,1,0,0,0
5384,0,0,9.84,11.365,60,16.9979,129,10,6,12,0,0,0,0,1,1,0,0,0
5385,0,0,9.84,11.365,60,15.0013,188,11,6,12,0,0,0,0,1,0,1,0,0
5386,0,0,10.66,12.88,60,15.0013,228,12,6,12,0,0,0,0,1,1,0,0,0
5387,0,0,12.3,13.635,49,19.9995,228,13,6,12,0,0,0,0,1,1,0,0,0
5388,0,0,12.3,14.395,49,19.0012,219,14,6,12,0,0,0,0,1,1,0,0,0
5389,0,0,13.12,15.15,45,19.0012,207,15,6,12,0,0,0,0,1,1,0,0,0
5390,0,0,11.48,13.635,48,16.9979,234,16,6,12,0,0,0,0,1,1,0,0,0
5391,0,0,11.48,13.635,46,11.0014,136,17,6,12,0,0,0,0,1,1,0,0,0
5392,0,0,11.48,13.635,45,12.998,138,18,6,12,0,0,0,0,1,1,0,0,0
5393,0,0,10.66,13.635,52,8.9981,135,19,6,12,0,0,0,0,1,1,0,0,0
5394,0,0,9.84,12.88,60,7.0015,104,20,6,12,0,0,0,0,1,1,0,0,0
5395,0,0,9.02,13.635,64,0.0,89,21,6,12,0,0,0,0,1,1,0,0,0
5396,0,0,9.02,11.365,75,12.998,49,22,6,12,0,0,0,0,1,1,0,0,0
5397,0,0,8.2,11.365,75,7.0015,37,23,6,12,0,0,0,0,1,1,0,0,0
5398,0,1,8.2,11.365,75,6.0032,17,0,0,12,0,0,0,0,1,1,0,0,0
5399,0,1,7.38,10.605,80,6.0032,11,1,0,12,0,0,0,0,1,1,0,0,0
5400,0,1,7.38,10.605,80,6.0032,3,2,0,12,0,0,0,0,1,1,0,0,0
5401,0,1,6.56,9.85,86,6.0032,3,3,0,12,0,0,0,0,1,1,0,0,0
5402,0,1,6.56,9.09,86,8.9981,4,4,0,12,0,0,0,0,1,1,0,0,0
5403,0,1,5.74,8.335,93,7.0015,21,5,0,12,0,0,0,0,1,1,0,0,0
5404,0,1,6.56,9.09,86,7.0015,68,6,0,12,0,0,0,0,1,1,0,0,0
5405,0,1,7.38,10.605,74,7.0015,191,7,0,12,0,0,0,0,1,1,0,0,0
5406,0,1,8.2,9.85,75,12.998,397,8,0,12,0,0,0,0,1,1,0,0,0
5407,0,1,9.02,10.605,69,15.0013,183,9,0,12,0,0,0,0,1,1,0,0,0
5408,0,1,9.84,11.365,67,12.998,108,10,0,12,0,0,0,0,1,1,0,0,0
5409,0,1,10.66,12.12,65,16.9979,127,11,0,12,0,0,0,0,1,1,0,0,0
5410,0,1,12.3,13.635,61,22.0028,141,12,0,12,0,0,0,0,1,1,0,0,0
5411,0,1,13.94,15.15,49,22.0028,142,13,0,12,0,0,0,0,1,1,0,0,0
5412,0,1,14.76,17.425,46,15.0013,137,14,0,12,0,0,0,0,1,1,0,0,0
5413,0,1,15.58,19.695,46,11.0014,159,15,0,12,0,0,0,0,1,1,0,0,0
5414,0,1,16.4,20.455,40,16.9979,208,16,0,12,0,0,0,0,1,1,0,0,0
5415,0,1,15.58,19.695,46,12.998,378,17,0,12,0,0,0,0,1,1,0,0,0
5416,0,1,14.76,17.425,50,12.998,354,18,0,12,0,0,0,0,1,1,0,0,0
5417,0,1,14.76,17.425,53,11.0014,251,19,0,12,0,0,0,0,1,0,1,0,0
5418,0,1,16.4,20.455,40,11.0014,206,20,0,12,0,0,0,0,1,1,0,0,0
5419,0,1,14.76,17.425,53,8.9981,127,21,0,12,0,0,0,0,1,0,1,0,0
5420,0,1,14.76,17.425,57,11.0014,107,22,0,12,0,0,0,0,1,0,1,0,0
5421,0,1,14.76,17.425,53,11.0014,60,23,0,12,0,0,0,0,1,1,0,0,0
5422,0,0,14.76,18.94,66,0.0,48,0,6,1,1,1,0,0,0,1,0,0,0
5423,0,0,14.76,17.425,66,8.9981,93,1,6,1,1,1,0,0,0,1,0,0,0
5424,0,0,13.12,17.425,76,0.0,75,2,6,1,1,1,0,0,0,1,0,0,0
5425,0,0,12.3,16.665,81,0.0,52,3,6,1,1,1,0,0,0,1,0,0,0
5426,0,0,11.48,15.15,81,6.0032,8,4,6,1,1,1,0,0,0,1,0,0,0
5427,0,0,11.48,14.395,81,7.0015,5,5,6,1,1,1,0,0,0,1,0,0,0
5428,0,0,10.66,13.635,93,8.9981,2,6,6,1,1,1,0,0,0,1,0,0,0
5429,0,0,10.66,12.88,93,11.0014,7,7,6,1,1,1,0,0,0,1,0,0,0
5430,0,0,10.66,13.635,87,7.0015,14,8,6,1,1,1,0,0,0,1,0,0,0
5431,0,0,10.66,13.635,93,7.0015,40,9,6,1,1,1,0,0,0,1,0,0,0
5432,0,0,12.3,15.91,81,7.0015,70,10,6,1,1,1,0,0,0,1,0,0,0
5433,0,0,13.94,16.665,76,8.9981,138,11,6,1,1,1,0,0,0,1,0,0,0
5434,0,0,16.4,20.455,62,19.0012,201,12,6,1,1,1,0,0,0,1,0,0,0
5435,0,0,17.22,21.21,58,19.0012,223,13,6,1,1,1,0,0,0,1,0,0,0
5436,0,0,18.04,21.97,54,19.9995,267,14,6,1,1,1,0,0,0,1,0,0,0
5437,0,0,18.86,22.725,51,19.9995,265,15,6,1,1,1,0,0,0,1,0,0,0
5438,0,0,18.04,21.97,54,19.9995,215,16,6,1,1,1,0,0,0,0,1,0,0
5439,0,0,19.68,23.485,48,11.0014,111,17,6,1,1,1,0,0,0,0,1,0,0
5440,0,0,18.86,22.725,59,16.9979,106,18,6,1,1,1,0,0,0,0,0,1,0
5441,0,0,17.22,21.21,67,26.0027,105,19,6,1,1,1,0,0,0,0,0,1,0
5442,0,0,18.04,21.97,62,19.9995,83,20,6,1,1,1,0,0,0,0,1,0,0
5443,0,0,18.04,21.97,67,16.9979,71,21,6,1,1,1,0,0,0,0,1,0,0
5444,0,0,18.86,22.725,55,27.9993,66,22,6,1,1,1,0,0,0,1,0,0,0
5445,0,0,18.04,21.97,51,19.9995,29,23,6,1,1,1,0,0,0,1,0,0,0
5446,1,0,16.4,20.455,40,31.0009,39,0,0,1,1,1,0,0,0,1,0,0,0
5447,1,0,14.76,16.665,43,27.9993,12,1,0,1,1,1,0,0,0,1,0,0,0
5448,1,0,14.76,15.91,34,30.0026,7,2,0,1,1,1,0,0,0,1,0,0,0
5449,1,0,11.48,12.88,45,22.0028,4,4,0,1,1,1,0,0,0,1,0,0,0
5450,1,0,11.48,12.88,45,22.0028,4,5,0,1,1,1,0,0,0,1,0,0,0
5451,1,0,10.66,11.365,41,26.0027,14,6,0,1,1,1,0,0,0,1,0,0,0
5452,1,0,9.84,10.605,32,26.0027,16,7,0,1,1,1,0,0,0,1,0,0,0
5453,1,0,9.84,11.365,35,16.9979,53,8,0,1,1,1,0,0,0,1,0,0,0
5454,1,0,9.84,12.88,35,0.0,68,9,0,1,1,1,0,0,0,1,0,0,0
5455,1,0,10.66,12.12,35,19.0012,109,10,0,1,1,1,0,0,0,1,0,0,0
5456,1,0,10.66,10.605,35,32.9975,175,11,0,1,1,1,0,0,0,1,0,0,0
5457,1,0,11.48,13.635,36,16.9979,202,12,0,1,1,1,0,0,0,1,0,0,0
5458,1,0,12.3,13.635,36,19.9995,176,13,0,1,1,1,0,0,0,1,0,0,0
5459,1,0,12.3,13.635,36,27.9993,151,14,0,1,1,1,0,0,0,1,0,0,0
5460,1,0,11.48,12.12,38,30.0026,168,15,0,1,1,1,0,0,0,1,0,0,0
5461,1,0,10.66,11.365,35,27.9993,154,16,0,1,1,1,0,0,0,1,0,0,0
5462,1,0,10.66,11.365,35,26.0027,153,17,0,1,1,1,0,0,0,1,0,0,0
5463,1,0,10.66,12.12,33,16.9979,126,18,0,1,1,1,0,0,0,1,0,0,0
5464,1,0,9.84,11.365,38,15.0013,93,19,0,1,1,1,0,0,0,1,0,0,0
5465,1,0,9.84,11.365,41,15.0013,88,20,0,1,1,1,0,0,0,1,0,0,0
5466,1,0,9.84,10.605,41,22.0028,66,21,0,1,1,1,0,0,0,0,1,0,0
5467,1,0,9.02,10.605,44,19.0012,39,22,0,1,1,1,0,0,0,0,1,0,0
5468,1,0,9.02,10.605,44,16.9979,34,23,0,1,1,1,0,0,0,1,0,0,0
5469,0,1,8.2,9.85,51,16.9979,13,0,1,1,1,1,0,0,0,1,0,0,0
5470,0,1,7.38,9.09,55,15.0013,6,1,1,1,1,1,0,0,0,1,0,0,0
5471,0,1,7.38,8.335,51,16.9979,3,2,1,1,1,1,0,0,0,1,0,0,0
5472,0,1,6.56,6.82,55,19.0012,2,3,1,1,1,1,0,0,0,1,0,0,0
5473,0,1,6.56,7.575,55,16.9979,5,4,1,1,1,1,0,0,0,1,0,0,0
5474,0,1,5.74,6.82,54,12.998,12,5,1,1,1,1,0,0,0,1,0,0,0
5475,0,1,5.74,6.06,59,19.0012,85,6,1,1,1,1,0,0,0,1,0,0,0
5476,0,1,5.74,6.06,59,16.9979,170,7,1,1,1,1,0,0,0,1,0,0,0
5477,0,1,6.56,6.82,55,19.0012,354,8,1,1,1,1,0,0,0,1,0,0,0
5478,0,1,6.56,6.82,50,19.0012,153,9,1,1,1,1,0,0,0,1,0,0,0
5479,0,1,6.56,6.06,47,31.0009,60,10,1,1,1,1,0,0,0,1,0,0,0
5480,0,1,7.38,6.82,37,35.0008,75,11,1,1,1,1,0,0,0,1,0,0,0
5481,0,1,7.38,6.82,37,35.0008,74,12,1,1,1,1,0,0,0,1,0,0,0
5482,0,1,7.38,6.06,34,43.9989,73,13,1,1,1,1,0,0,0,1,0,0,0
5483,0,1,6.56,6.06,43,35.0008,79,14,1,1,1,1,0,0,0,1,0,0,0
5484,0,1,6.56,6.06,37,27.9993,77,15,1,1,1,1,0,0,0,1,0,0,0
5485,0,1,5.74,4.545,39,39.0007,136,16,1,1,1,1,0,0,0,1,0,0,0
5486,0,1,5.74,5.305,26,31.0009,245,17,1,1,1,1,0,0,0,1,0,0,0
5487,0,1,5.74,4.545,26,35.0008,224,18,1,1,1,1,0,0,0,1,0,0,0
5488,0,1,4.92,4.545,28,27.9993,156,19,1,1,1,1,0,0,0,1,0,0,0
5489,0,1,4.92,6.06,33,16.9979,115,20,1,1,1,1,0,0,0,1,0,0,0
5490,0,1,4.1,5.305,36,15.0013,68,21,1,1,1,1,0,0,0,1,0,0,0
5491,0,1,4.1,5.305,46,16.9979,33,22,1,1,1,1,0,0,0,1,0,0,0
5492,0,1,4.1,3.79,46,26.0027,18,23,1,1,1,1,0,0,0,1,0,0,0
5493,0,1,3.28,3.03,42,22.0028,9,0,2,1,1,1,0,0,0,1,0,0,0
5494,0,1,1.64,1.515,38,19.9995,3,1,2,1,1,1,0,0,0,1,0,0,0
5495,0,1,0.82,0.76,34,19.0012,1,2,2,1,1,1,0,0,0,1,0,0,0
5496,0,1,0.82,0.76,34,19.0012,1,3,2,1,1,1,0,0,0,1,0,0,0
5497,0,1,0.82,2.275,41,12.998,2,4,2,1,1,1,0,0,0,1,0,0,0
5498,0,1,0.82,2.275,41,12.998,14,5,2,1,1,1,0,0,0,1,0,0,0
5499,0,1,0.82,2.275,41,11.0014,59,6,2,1,1,1,0,0,0,1,0,0,0
5500,0,1,0.82,2.275,44,12.998,152,7,2,1,1,1,0,0,0,1,0,0,0
5501,0,1,0.82,3.03,44,8.9981,315,8,2,1,1,1,0,0,0,1,0,0,0
5502,0,1,1.64,3.03,45,8.9981,180,9,2,1,1,1,0,0,0,1,0,0,0
5503,0,1,2.46,5.305,45,0.0,64,10,2,1,1,1,0,0,0,1,0,0,0
5504,0,1,3.28,6.06,42,6.0032,46,11,2,1,1,1,0,0,0,0,1,0,0
5505,0,1,4.1,5.305,46,12.998,84,12,2,1,1,1,0,0,0,0,1,0,0
5506,0,1,5.74,6.06,43,16.9979,91,13,2,1,1,1,0,0,0,0,1,0,0
5507,0,1,5.74,6.06,46,16.9979,75,14,2,1,1,1,0,0,0,0,1,0,0
5508,0,1,7.38,7.575,37,22.0028,90,15,2,1,1,1,0,0,0,0,1,0,0
5509,0,1,7.38,8.335,40,19.0012,131,16,2,1,1,1,0,0,0,0,1,0,0
5510,0,1,8.2,9.85,40,12.998,281,17,2,1,1,1,0,0,0,0,1,0,0
5511,0,1,8.2,10.605,37,8.9981,289,18,2,1,1,1,0,0,0,0,1,0,0
5512,0,1,8.2,11.365,40,7.0015,184,19,2,1,1,1,0,0,0,0,1,0,0
5513,0,1,8.2,9.85,40,12.998,123,20,2,1,1,1,0,0,0,0,1,0,0
5514,0,1,8.2,12.88,44,0.0,90,21,2,1,1,1,0,0,0,0,1,0,0
5515,0,1,8.2,11.365,47,6.0032,52,22,2,1,1,1,0,0,0,0,1,0,0
5516,0,1,8.2,11.365,44,7.0015,32,23,2,1,1,1,0,0,0,0,1,0,0
5517,0,1,9.02,11.365,47,12.998,14,0,3,1,1,1,0,0,0,0,1,0,0
5518,0,1,8.2,11.365,51,6.0032,5,1,3,1,1,1,0,0,0,1,0,0,0
5519,0,1,8.2,11.365,51,6.0032,4,2,3,1,1,1,0,0,0,1,0,0,0
5520,0,1,8.2,12.88,61,0.0,4,3,3,1,1,1,0,0,0,1,0,0,0
5521,0,1,8.2,11.365,59,6.0032,5,4,3,1,1,1,0,0,0,0,1,0,0
5522,0,1,8.2,11.365,59,6.0032,26,5,3,1,1,1,0,0,0,0,1,0,0
5523,0,1,8.2,10.605,75,8.9981,78,6,3,1,1,1,0,0,0,0,1,0,0
5524,0,1,8.2,11.365,69,6.0032,215,7,3,1,1,1,0,0,0,0,1,0,0
5525,0,1,8.2,12.88,75,0.0,388,8,3,1,1,1,0,0,0,0,1,0,0
5526,0,1,9.02,13.635,69,0.0,227,9,3,1,1,1,0,0,0,0,1,0,0
5527,0,1,9.84,12.88,52,6.0032,86,10,3,1,1,1,0,0,0,0,1,0,0
5528,0,1,12.3,16.665,49,0.0,84,11,3,1,1,1,0,0,0,1,0,0,0
5529,0,1,12.3,14.395,49,16.9979,120,12,3,1,1,1,0,0,0,1,0,0,0
5530,0,1,13.94,15.15,42,19.9995,118,13,3,1,1,1,0,0,0,1,0,0,0
5531,0,1,13.94,15.91,39,19.0012,117,14,3,1,1,1,0,0,0,1,0,0,0
5532,0,1,14.76,16.665,34,19.0012,119,15,3,1,1,1,0,0,0,1,0,0,0
5533,0,1,14.76,16.665,34,19.0012,197,16,3,1,1,1,0,0,0,1,0,0,0
5534,0,1,14.76,17.425,34,12.998,412,17,3,1,1,1,0,0,0,0,1,0,0
5535,0,1,13.94,16.665,36,11.0014,383,18,3,1,1,1,0,0,0,1,0,0,0
5536,0,1,13.94,17.425,34,6.0032,265,19,3,1,1,1,0,0,0,1,0,0,0
5537,0,1,12.3,16.665,49,0.0,177,20,3,1,1,1,0,0,0,1,0,0,0
5538,0,1,10.66,13.635,60,8.9981,97,21,3,1,1,1,0,0,0,1,0,0,0
5539,0,1,10.66,12.88,60,11.0014,71,22,3,1,1,1,0,0,0,1,0,0,0
5540,0,1,9.84,12.88,70,7.0015,60,23,3,1,1,1,0,0,0,1,0,0,0
5541,0,1,9.02,12.88,75,6.0032,25,0,4,1,1,1,0,0,0,1,0,0,0
5542,0,1,9.02,13.635,75,0.0,8,1,4,1,1,1,0,0,0,1,0,0,0
5543,0,1,9.02,11.365,69,11.0014,5,2,4,1,1,1,0,0,0,1,0,0,0
5544,0,1,9.02,12.12,69,7.0015,4,3,4,1,1,1,0,0,0,1,0,0,0
5545,0,1,9.02,11.365,69,8.9981,3,4,4,1,1,1,0,0,0,1,0,0,0
5546,0,1,8.2,10.605,80,8.9981,13,5,4,1,1,1,0,0,0,0,1,0,0
5547,0,1,9.02,12.12,73,7.0015,70,6,4,1,1,1,0,0,0,0,1,0,0
5548,0,1,9.84,14.395,65,0.0,205,7,4,1,1,1,0,0,0,0,1,0,0
5549,0,1,9.84,12.12,70,8.9981,447,8,4,1,1,1,0,0,0,1,0,0,0
5550,0,1,9.84,12.12,70,11.0014,241,9,4,1,1,1,0,0,0,1,0,0,0
5551,0,1,10.66,12.88,65,12.998,116,10,4,1,1,1,0,0,0,1,0,0,0
5552,0,1,12.3,15.15,56,11.0014,138,11,4,1,1,1,0,0,0,1,0,0,0
5553,0,1,14.76,16.665,50,16.9979,191,12,4,1,1,1,0,0,0,1,0,0,0
5554,0,1,16.4,20.455,43,19.0012,204,13,4,1,1,1,0,0,0,1,0,0,0
5555,0,1,18.86,22.725,36,12.998,178,14,4,1,1,1,0,0,0,1,0,0,0
5556,0,1,21.32,25.0,27,16.9979,222,15,4,1,1,1,0,0,0,1,0,0,0
5557,0,1,21.32,25.0,27,19.0012,294,16,4,1,1,1,0,0,0,1,0,0,0
5558,0,1,18.86,22.725,36,15.0013,476,17,4,1,1,1,0,0,0,1,0,0,0
5559,0,1,20.5,24.24,29,16.9979,419,18,4,1,1,1,0,0,0,1,0,0,0
5560,0,1,18.86,22.725,33,19.0012,272,19,4,1,1,1,0,0,0,1,0,0,0
5561,0,1,17.22,21.21,41,12.998,177,20,4,1,1,1,0,0,0,1,0,0,0
